Company,returnOnEquity,industry,dividendYield,grossMargins,marketCap,returnOnAssets,trailingEps,enterpriseValue,forwardPE,sector,freeCashflow,netIncomeToCommon,profitMargins,totalRevenue,debtToEquity,beta,currentRatio,operatingMargins,trailingPE,quickRatio,forwardEps
STRM,-0.80094004,Health Information Services,,0.50864,10891753.0,-0.10538,-4.8,91007872.0,-23.454544,Healthcare,-1605750.0,-18823000.0,-0.9272,20301000.0,1.068,1.642,0.613,-0.71444,,0.561,-0.11
STRO,-0.81104,Biotechnology,,-0.28917,360640256.0,-0.13908,-1.78,-38825900.0,-1.4715719,Healthcare,20667250.0,-124450000.0,-0.73483,169359008.0,17.431,1.168,3.412,-1.89392,,3.331,-2.99
STRR,-0.10469,Diagnostics & Research,,0.18765,11274935.0,-0.073520005,-2.07,39707348.0,-5.833333,Healthcare,-11759625.0,-8484000.0,-0.14646,47147000.0,26.847,0.097,2.006,-0.27538002,,0.965,-0.6
STRRP,-0.10469,Diagnostics & Research,0.1076,0.18765,,-0.073520005,-1.997,58432780.0,-10.097826,Healthcare,-11759625.0,-8484000.0,-0.14646,47147000.0,26.847,0.097,2.006,-0.27538002,,0.965,-0.92
STRS,-0.01338,Real Estate—Diversified,,0.34028,224550048.0,-0.0065499996,-0.11,506260928.0,,Real Estate,-56276500.0,-878000.0,-0.020450002,42935000.0,65.206,1.214,4.491,-0.34393,,0.174,
STRT,0.07108,Auto Parts,,0.12129,171917680.0,0.0307,3.94,169850480.0,15.079136,Consumer Cyclical,19907624.0,15851000.0,0.02928,541411968.0,5.725,1.152,2.181,0.03641,10.639593,1.315,2.78
STRW,0.47017,REIT—Healthcare Facilities,0.0509,0.86904,569969024.0,0.05613,0.46,676603968.0,,Real Estate,33748124.0,3342000.0,0.029830001,112050000.0,1052.027,0.053,5.894,0.54405,23.934782,3.401,
STSS,-1.03212,Medical Instruments & Supplies,,,4872146.0,-0.5202,-10.78,2038533.0,-18.066666,Healthcare,-6381684.0,-8208696.0,,,,1.189,1.383,,,0.581,-0.15
STSSW,-1.03212,Medical Instruments & Supplies,,,,-0.5202,-0.956,,,Healthcare,-6381684.0,-8208696.0,,,,1.189,1.383,,,0.581,
STT,0.0855,Asset Management,0.0315,,28303730688.0,0.00679,6.38,-36999315456.0,10.337259,Financial Services,,1927000064.0,0.16847,12547999744.0,,1.48,,0.30343,15.133229,,9.34
STT^G,,,,,,,,,,,,,,,,,,,,,
STTK,-0.68481004,Biotechnology,,,56318212.0,-0.39741,-1.85,-45206824.0,-1.1028036,Healthcare,-31852376.0,-85284000.0,,4124000.0,3.452,1.863,7.615,-14.27098,,7.011,-1.07
STVN,0.09482,Medical Instruments & Supplies,0.0027,0.28215998,5810020352.0,0.049650002,0.46,6095557632.0,35.483334,Healthcare,-248839248.0,114696000.0,0.10483,1094080000.0,27.602,0.584,1.81,0.14994,46.282608,1.207,0.6
STWD,0.05487,REIT—Mortgage,0.09819999,0.89597,6781093376.0,0.0058600004,1.18,24934039552.0,9.923858,Real Estate,,372217984.0,0.86891997,436460992.0,247.606,1.737,8.241,-0.29978,16.567797,7.016,1.97
STX,,Computer Hardware,0.028299998,0.28919,21542213632.0,0.07903,3.87,25978165248.0,10.498969,Technology,211250000.0,824000000.0,0.11342,7264999936.0,,1.07,1.141,0.18635,26.315245,0.63,9.7
STXS,-1.06463,Medical Instruments & Supplies,,0.56143004,156614160.0,-0.29352,-0.26,157592368.0,-10.277778,Healthcare,,-22893000.0,-0.85789,25143000.0,37.817,,1.39,-0.68997,,0.897,-0.18
STZ,0.07111,Beverages—Brewers,0.0171,0.5132,42890850304.0,0.08984999,3.14,55264296960.0,15.570204,Consumer Defensive,966649984.0,579500032.0,0.05687,10190799872.0,149.155,0.893,1.252,0.37085998,75.22292,0.321,15.17
SU,0.17679001,Oil & Gas Integrated,0.0418,0.58446,49370791936.0,0.07005,4.19,62507364352.0,12.287975,Energy,7627500032.0,7542000128.0,0.14867,50729000960.0,34.979,1.464,1.457,0.18357,9.267303,0.921,3.16
SUGP,0.13802,Security & Protection Services,,0.31017,27840900.0,0.050679997,0.1,-17776126.0,,Industrials,,9823278.0,0.061979998,158492752.0,1.771,,2.294,0.119940005,20.4,1.412,
SUI,0.03295,REIT—Residential,0.0296,0.46685,16855731200.0,0.01954,1.86,23738355712.0,59.680748,Real Estate,1218475008.0,231200000.0,0.07298,3185600000.0,99.146,0.919,1.552,0.2275,68.344086,0.95,2.13
SUM,0.04364,Building Materials,,0.29815,8797809664.0,0.04637,0.85,10976550912.0,23.857143,Basic Materials,94081504.0,147364992.0,0.03925,3754546944.0,65.584,1.142,3.103,0.17483,58.941174,2.431,2.1
SUN,0.23396,Oil & Gas Refining & Marketing,0.068,0.07024,7002743296.0,0.03281,3.91,14737721344.0,8.538972,Energy,,544000000.0,0.02718,23064999936.0,187.823,1.299,1.163,0.01826,13.168798,0.573,6.03
SUNS,,REIT—Mortgage,0.1137,1.0,102911440.0,,,82740248.0,8.54023,Real Estate,,703866.0,0.95865,734226.0,44.588,,3124.462,0.53898,,3124.462,1.74
SUP,-0.71902,Auto Parts,,0.08,80592216.0,0.0025600002,-6.15,828918080.0,-3.3214285,Consumer Cyclical,46376752.0,-112696000.0,-0.05614,1265636992.0,1100.228,3.501,1.47,0.03404,,0.608,-0.84
SUPN,0.06222,Drug Manufacturers—Specialty & Generic,,0.89043,2021578624.0,0.02891,1.07,1656520576.0,19.37037,Healthcare,162932000.0,59712000.0,0.09159,651971968.0,3.788,0.866,2.195,0.16125,34.21495,1.882,1.89
SUPV,0.24645,Banks—Regional,0.0175,,988556096.0,0.044850003,1.11,-236856868864.0,8.660714,Financial Services,,97969430528.0,0.18434,531472482304.0,,1.595,,0.17726,8.738738,,1.12
SURG,-0.0519,Software—Application,,0.20056,32579084.0,-0.01513,0.04,-506864.0,-18.333332,Technology,12707584.0,-1535600.0,-0.01359,112993792.0,11.292,1.392,7.381,-0.72095,41.25,6.037,-0.09
SURGW,-0.0519,Software—Application,,0.20056,,-0.01513,-3.391,,,Technology,12707584.0,-1535600.0,-0.01359,112993792.0,11.292,1.375,7.381,-0.72095,,6.037,
SUUN,-0.20235,Utilities—Renewable,,0.19766001,82453272.0,0.00791,-0.09,84818592.0,,Utilities,1430301.0,-3473737.0,-0.059510004,58377132.0,38.873,,1.317,-0.24084,,0.595,
SUZ,0.10078,Paper & Paper Products,0.0572,0.41702998,12710142976.0,0.05797,0.56,89897181184.0,6.8243246,Basic Materials,-3989790720.0,4176803072.0,0.0958,43597828096.0,226.865,0.458,2.17,0.33574,18.035715,1.559,1.48
SVC,-0.21736,REIT—Hotel & Motel,0.0128999995,0.32348,518275264.0,0.0165,-1.47,6023935488.0,-9.71875,Real Estate,226444496.0,-242456992.0,-0.12866001,1884418944.0,597.862,2.228,0.521,0.11883,,0.252,-0.32
SVCO,-0.67253995,Software—Application,,0.7977,185637056.0,-0.14008,-1.44,98881176.0,22.0625,Technology,22867376.0,-37809000.0,-0.64876,58279000.0,2.09,,2.703,-1.54365,,2.618,0.32
SVII,,Shell Companies,,,260957008.0,-0.00281,-0.12,261044272.0,,Financial Services,-360948.0,9887499.0,,,,-0.013,0.845,,,0.798,
SVIIR,,,,,,-0.00281,,,,,-360948.0,9887499.0,,,,-0.013,0.845,,,0.798,
SVIIW,,Shell Companies,,,,-0.00281,,,,Financial Services,-360948.0,9887499.0,,,,-0.013,0.845,,,0.798,
SVM,0.103999995,Silver,0.0064,0.61436003,849338176.0,0.06201,0.27,761906752.0,10.263158,Basic Materials,20102750.0,55684000.0,0.23070998,241356992.0,0.151,1.158,3.041,0.37278998,14.444445,2.666,0.38
SVMH,,Auto Manufacturers,,,10296317.0,-6.20219,-4.23,917026.0,,Consumer Cyclical,-6622155.0,-11427935.0,,42538.0,,-0.381,1.027,-1454.1614,,0.158,
SVMHW,,Auto Manufacturers,,,,-6.20219,,,,Consumer Cyclical,-6622155.0,-11427935.0,,42538.0,,-0.381,1.027,-1454.1614,,0.158,
SVRA,-0.79481006,Biotechnology,,,669926080.0,-0.38796002,-0.42,574806464.0,-9.4651165,Healthcare,-40985752.0,-75287000.0,,,26.349,1.017,11.314,,,10.893,-0.43
SVRE,-3.37568,Scientific & Technical Instruments,,-0.70081,1668542.0,-0.84616,-15.53,140332896.0,,Technology,-22752376.0,-32366000.0,,1728000.0,53.804,0.879,1.811,-32.45963,,1.164,
SVREW,-3.37568,Scientific & Technical Instruments,,-0.70081,,-0.84616,,,,Technology,-22752376.0,-32366000.0,,1728000.0,53.804,0.879,1.811,-32.45963,,1.164,
SVT,0.00529,Aerospace & Defense,,0.20703,28546498.0,0.01899,0.31,31628274.0,,Industrials,-1545625.0,128000.0,0.00299,47487000.0,12.991,,3.53,0.02325,36.0,1.465,
SVV,0.20052,Specialty Retail,,0.55065,1696634368.0,0.045500003,0.46,2853364224.0,19.648148,Consumer Cyclical,67896376.0,74798000.0,0.04926,1518397056.0,299.03,,1.044,0.1232,23.065216,0.71,0.54
SW,,Packaging & Containers,0.036,0.21020001,27165839360.0,,-1.82,41109778432.0,14.490306,Consumer Cyclical,,221000000.0,0.01345,16432000000.0,82.987,1.034,1.48,0.04302,,0.809,3.61
SWAG,0.00089,Advertising Agencies,,0.32784998,21956614.0,-0.01214,,4829152.0,,Communication Services,-5096654.0,35058.0,0.00046,75893872.0,3.35,2.155,2.945,0.046230003,Infinity,2.335,
SWAGW,0.00089,Advertising Agencies,,0.32784998,,-0.01214,,,,Communication Services,-5096654.0,35058.0,0.00046,75893872.0,3.35,2.155,2.945,0.046230003,,2.335,
SWBI,0.0904,Aerospace & Defense,0.0382,0.31875,611336832.0,0.050359998,0.74,683492608.0,10.81746,Industrials,-39639624.0,34385000.0,0.06743,509924000.0,28.485,0.926,3.545,0.0125,18.418919,1.074,1.26
SWI,0.02802,Software—Infrastructure,,0.9043,2297604864.0,0.040999997,0.22,3357645312.0,12.588784,Technology,223804624.0,38657000.0,0.04926,784724992.0,92.295,0.95,0.713,0.27961,61.227276,0.658,1.07
SWIM,0.02823,Building Products & Equipment,,0.29973,664843776.0,0.0162,0.1,923285312.0,63.888885,Industrials,60296376.0,11422000.0,0.0223,512113984.0,76.397,1.875,2.437,0.08885,57.5,1.494,0.09
SWIN,-0.74293,Capital Markets,,0.99564004,38192200.0,-0.35555,-0.33,37128200.0,,Financial Services,,-4556000.0,-1.3255701,3437000.0,12.057,,2.119,-7.23463,,1.042,
SWK,-0.02031,Tools & Accessories,0.0364,0.30334,13905592320.0,0.02991,-1.24,20612782080.0,16.429873,Industrials,1474375040.0,-184700000.0,-0.0133299995,15381699584.0,79.081,1.255,1.291,0.074990004,,0.34,5.49
SWKH,0.0425,Asset Management,,0.91236997,207307392.0,0.0387,0.94,229373232.0,8.469697,Financial Services,,11839000.0,0.45946,25767000.0,10.974,0.364,51.841,0.39130002,17.840425,51.007,1.98
SWKHL,,,,,,,,,,,,,,,,,,,,,
SWKS,0.12777,Semiconductors,0.0318,0.40466,14051814400.0,0.06361,4.84,13983646720.0,13.746876,Technology,1140899968.0,780300032.0,0.17848,4371800064.0,18.951,1.205,5.754,0.14578,18.177687,3.333,6.4
SWTX,-0.59725,Biotechnology,,0.95269996,2489630976.0,-0.35397997,-4.44,2111560704.0,-15.66355,Healthcare,-135268256.0,-301063008.0,,86186000.0,1.268,0.792,7.914,-0.75203,,7.493,-2.14
SWVL,0.96328,Software—Application,,0.17989,32362852.0,-0.13093,0.37,21639960.0,-0.35348836,Technology,-22469808.0,4115151.0,0.13375,22852264.0,30.329,0.195,0.742,-0.43401,10.27027,0.597,-10.75
SWVLW,,,,,,,,,,,,,,,,,,,,,
SWX,0.052410003,Utilities—Regulated Gas,0.0322,0.18482,5531439104.0,0.02417,2.5,10334767104.0,21.123287,Utilities,578198016.0,179228000.0,0.0344,5209839104.0,139.436,0.373,0.855,0.0608,30.84,0.696,3.65
SWZ,0.155,Asset Management,0.0637,1.0,105224672.0,0.00495,0.65,104532008.0,,Financial Services,443283.0,18833096.0,6.3978004,2943681.0,,0.852,6.351,-4.48282,12.461539,6.292,
SXC,0.13956,Coking Coal,0.038,0.17046,1062926720.0,0.053390004,1.01,1425127040.0,16.853334,Basic Materials,98662496.0,86000000.0,0.043649998,1970000000.0,71.563,1.002,2.222,0.09631,12.514852,1.221,0.75
SXI,0.11637,Specialty Industrial Machinery,0.0061000003,0.39562,2545735168.0,0.06826,6.13,2637897984.0,21.722681,Industrials,77683752.0,72887000.0,0.10258,706324992.0,45.126,1.026,3.549,0.13321,34.373573,2.666,9.7
SXT,0.083000004,Specialty Chemicals,0.020399999,0.31895,3405384704.0,0.05787,2.09,4011852544.0,23.369186,Basic Materials,140511632.0,88729000.0,0.05799,1530109952.0,59.553,0.755,3.739,0.13147001,38.464115,1.322,3.44
SXTC,-0.21652001,Drug Manufacturers—Specialty & Generic,,0.28726,1974345.0,-0.049650002,-3.57,-6685960.0,,Healthcare,-1223406.0,-3098532.0,-1.6067101,1928497.0,26.525,1.163,1.599,7.33808,,1.507,
SXTP,,Biotechnology,,,1843290.0,-0.95588,-1.54,10113540.0,-0.55617976,Healthcare,-1060044.0,-1807133.0,,441255.0,5.32,,3.087,-33.32339,,1.536,-1.78
SY,0.01507,Health Information Services,,0.63197,86820712.0,-0.00723,0.05,-794126912.0,8.511,Healthcare,,33507000.0,0.02232,1501522048.0,7.138,0.919,3.164,0.01651,17.022,2.32,0.1
SYBT,0.12267,Banks—Regional,0.0161,,2260954368.0,0.01307,3.63,2546455808.0,18.703163,Financial Services,,106789000.0,0.32184,331807008.0,,0.825,,0.45811,21.176308,,4.11
SYBX,-1.58752,Biotechnology,,1.0,16608461.0,-0.46071997,-4.63,-3357525.0,-3.0212765,Healthcare,-15869500.0,-56164000.0,,3170000.0,,0.844,3.817,-11.73375,,3.533,-0.47
SYF,0.21279,Credit Services,0.0152,,25540966400.0,0.02726,7.7,24460992512.0,10.139104,Financial Services,,3103000064.0,0.35139,9006999552.0,,1.593,,0.46368998,8.519481,,6.47
SYF^A,,,,,,,,,,,,,,,,,,,,,
SYF^B,,,,,,,,,,,,,,,,,,,,,
SYK,0.18868,Medical Devices,0.0084,0.63971,144427483136.0,0.071100004,9.32,155750400000.0,28.001478,Healthcare,2775124992.0,3590000128.0,0.16337,21973999616.0,79.443,0.92,1.913,0.21587,40.650215,1.098,13.53
SYM,-0.56638,Specialty Industrial Machinery,,0.1725,20436639744.0,-0.05077,-0.2,2730208256.0,96.94444,Industrials,115883128.0,-17204000.0,-0.01026,1676500992.0,4.792,1.813,1.308,-0.051209997,,1.08,0.36
SYNA,0.118360005,Semiconductors,,0.46313998,3150192640.0,-0.01454,4.01,3318195456.0,16.247932,Technology,108000000.0,158100000.0,0.16143,979400000.0,69.624,1.468,4.49,-0.0551,19.610971,3.903,4.84
SYNX,-0.30132,Communication Equipment,,0.4674,15015023.0,-0.01726,-0.23,10986561.0,,Technology,-353500.0,-1189000.0,-0.12019,9893000.0,2.01,,4.095,0.049850002,,2.716,
SYPR,-0.18554,Auto Parts,,0.12154,31244504.0,-0.0069700005,-0.17,36253452.0,,Consumer Cyclical,-3734875.0,-3838000.0,-0.02754,139390000.0,98.68,1.012,1.277,0.03181,,0.374,
SYRA,-4.04513,Medical Care Facilities,,0.22945,3901268.0,-0.75538003,-0.64,4753023.0,-1.2832258,Healthcare,-3528979.0,-4250116.0,-0.549,7741558.0,16.985,,4.631,-0.19034,,4.164,-0.31
SYRE,-0.91624,Biotechnology,,,2023817600.0,-0.38805,10.89,1765411456.0,-9.504831,Healthcare,-61857876.0,-214902000.0,,,,2.91,7.318,,3.6134067,7.229,-4.14
SYRS,-7.76957,Biotechnology,,,86668976.0,-0.59883,-3.07,88619840.0,-1.2142857,Healthcare,-57942500.0,-97815000.0,,386000.0,,1.592,2.252,-288.9171,,2.053,-2.66
SYT,0.039890002,Software—Application,0.0089,0.21433,41634204.0,0.018170001,0.08,35232620544.0,,Technology,,364196000.0,0.01518,23989047296.0,303.392,,2.09,0.01842,19.625002,0.203,
SYTA,-3.29044,Communication Equipment,,0.32359,5070297.0,-0.43188,295.46,-385839.0,-0.19155353,Technology,4319530.0,-21441318.0,-2.69066,7968794.0,110.461,1.093,0.537,-2.27807,0.0042983824,0.233,-6.63
SYTAW,-3.29044,Communication Equipment,,0.32359,,-0.43188,,,,Technology,4319530.0,-21441318.0,-2.69066,7968794.0,110.461,1.093,0.537,-2.27807,,0.233,
SYY,0.88346,Food Distribution,0.026199998,0.18459,38286155776.0,0.08924,3.89,50992160768.0,15.841464,Consumer Defensive,1988593024.0,1942000000.0,0.024360001,79707996160.0,599.732,1.2,1.263,0.04262,20.03599,0.695,4.92
T,0.08759,Telecom Services,0.0498,0.59907,160080707584.0,0.04033,1.23,321345716224.0,9.959821,Communication Services,17564999680.0,8849999872.0,0.07419,122059997184.0,125.151,0.73,0.733,0.23618999,18.13821,0.42,2.24
T^A,,,,,,,,,,,,,,,,,,,,,
T^C,,,,,,,,,,,,,,,,,,,,,
TAC,0.09948,Utilities—Independent Power Producers,0.0173,0.41276002,2993954816.0,0.04202,0.27,7806951936.0,32.35484,Utilities,218124992.0,158000000.0,0.07488,2791000064.0,216.866,0.917,0.743,0.14734,37.148148,0.52,0.31
TACT,-0.05077,Computer Hardware,,0.50265,41393004.0,-0.03613,-0.06,33752840.0,-45.999996,Technology,,-1968000.0,-0.0424,46418000.0,9.571,1.747,3.324,-0.077020004,,1.668,-0.09
TAIT,0.08879,Electronics & Computer Distribution,0.069,0.55245,17220574.0,0.01313,0.25,7485575.0,,Technology,1326875.0,1510000.0,0.31998,4719000.0,,0.471,14.168,0.06454,11.44,11.307,
TAK,0.04147,Drug Manufacturers—Specialty & Generic,0.0428,0.65946996,43446857728.0,0.02775,0.6,4772859478016.0,25.754717,Healthcare,446475370496.0,289996013568.0,0.06379,4546082897920.0,81.042,0.464,1.279,0.20538001,22.749998,0.662,0.53
TAL,0.019609999,Education & Training Services,,0.53933996,6502085120.0,-0.0016300001,0.12,-946326784.0,21.959185,Consumer Defensive,,72395000.0,0.039419997,1836616960.0,9.291,0.033,3.057,0.07689,89.66667,2.67,0.49
TALK,-0.01166,Health Information Services,,0.43573,586162816.0,-0.03432,-0.01,467168064.0,57.833336,Healthcare,-417625.0,-1372000.0,-0.0075700004,181291008.0,,1.106,6.903,0.00209,,6.749,0.06
TALKW,,,,,,,,,,,,,,,,,,,,,
TALO,0.03034,Oil & Gas E&P,,0.70131,2120412672.0,0.03184,0.07,3430639872.0,Infinity,Energy,526878368.0,74013000.0,0.03956,1870891008.0,48.198,,0.967,0.29421,168.14287,0.647,
TANH,0.042,Household & Personal Products,,0.21500999,1228201.0,0.0083,2.02,-21140586.0,,Consumer Defensive,2421456.0,5582847.0,0.11798,47318420.0,7.73,0.444,6.569,-0.00224,0.07287129,6.442,
TAOP,0.16971001,Software—Infrastructure,,0.21385999,2666985.0,0.0271,1.1,12070178.0,1.0878378,Technology,-5527549.0,2146897.0,0.03987,42636172.0,62.404,0.693,1.505,-0.0068800002,0.3659091,0.447,0.37
TAP,0.071669996,Beverages—Brewers,0.0291,0.38768002,12462516224.0,0.040700004,4.44,18290694144.0,10.202361,Consumer Defensive,671137472.0,937900032.0,0.08028,11682199552.0,48.838,0.827,0.994,0.16124001,13.626126,0.628,5.93
TARA,-0.45905,Biotechnology,,,53224884.0,-0.2811,-3.03,-31372188.0,-0.80625,Healthcare,-20307124.0,-40689000.0,,,5.414,1.786,16.327,,,15.861,-3.2
TARS,-0.7504,Biotechnology,,0.32778,1867086720.0,-0.34548,-4.46,1617140480.0,-22.722221,Healthcare,-78275752.0,-150071008.0,-1.7999699,83374000.0,29.191,1.004,7.031,-0.81597,,6.872,-2.16
TASK,0.11603,Information Technology Services,,0.38938,1376230144.0,0.07084,0.55,1505088512.0,10.852113,Technology,85353000.0,53288000.0,0.0558,955006976.0,63.137,,3.015,0.09471,28.01818,2.801,1.42
TATT,0.08364,Aerospace & Defense,,0.21024,208166672.0,0.03695,0.72,216254592.0,,Industrials,-16642000.0,7266000.0,0.05489,132385000.0,30.391,0.884,2.598,0.07485,26.708332,0.91,
TAYD,0.18547001,Specialty Industrial Machinery,,0.4745,147037616.0,0.107080005,2.91,119901568.0,,Industrials,2767769.0,9817554.0,0.21215001,46277036.0,,1.04,6.025,0.25004,16.151203,4.799,
TBB,,,,,147845906432.0,,,,,,,,,,,,,,4.703125,,
TBBB,,Discount Stores,,0.16364,3735171328.0,,-0.15,7825241088.0,87.60527,Consumer Defensive,,-335641984.0,-0.00671,49999372288.0,228.622,,0.791,0.027579999,,0.525,0.38
TBBK,0.25885,Banks—Regional,,,2796837888.0,0.02643,3.96,3070861312.0,11.093155,Financial Services,,205660000.0,0.43566,472068000.0,,1.462,,0.57152003,14.734848,,5.26
TBC,,,,,,,,,,,,,,,,,,,,,
TBI,-0.29752,Staffing & Employment Services,,0.2582,229377072.0,-0.02252,-3.83,278149376.0,-70.545456,Industrials,-10051375.0,-116594000.0,-0.06967,1673611008.0,19.342,1.492,1.846,-0.01805,,1.622,-0.11
TBLA,-0.03192,Internet Content & Information,,0.29196,1149831424.0,-0.00461,-0.1,1145515008.0,9.0,Communication Services,122658248.0,-33180000.0,-0.01958,1694953984.0,21.043,1.284,1.307,0.01053,,1.164,0.38
TBLAW,-0.03192,Internet Content & Information,,0.29196,,-0.00461,,,,Communication Services,122658248.0,-33180000.0,-0.01958,1694953984.0,21.043,1.284,1.307,0.01053,,1.164,
TBLD,,,0.088199995,,545713152.0,,2.22,,,,,,,,,,,,7.6621623,,
TBMC,,Shell Companies,,,100296840.0,-0.01064,0.23,101672144.0,,Financial Services,526557.0,1795852.0,,,,,0.153,,48.347824,0.096,
TBN,-0.10187,Oil & Gas E&P,,,276804864.0,-0.04763,-2.32,274923360.0,,Energy,-86655336.0,-21918472.0,,,9.066,0.756,3.476,,,3.063,
TBNK,-0.00901,Banks—Regional,0.0036000002,,88520144.0,-0.00102,-0.26,206709696.0,65.352936,Financial Services,,-2289000.0,-0.0619,36203000.0,,0.608,,-0.19042999,,,0.17
TBPH,-0.19268999,Biotechnology,,0.42683,444212672.0,-0.06022,-0.95,394794528.0,151.33333,Healthcare,4965750.0,-45653000.0,-0.73614,62017000.0,24.09,0.251,5.199,-0.89463997,,4.81,0.06
TBRG,-0.29877,Health Information Services,,0.49310002,214081904.0,-0.00205,-3.68,374763392.0,12.776786,Healthcare,-3597000.0,-58818000.0,-0.17724001,337673984.0,103.558,0.611,1.796,0.02319,,1.38,1.12
TC,-3.0805,Internet Content & Information,,0.55943,1434505.0,-0.51717,-7.35,370941856.0,1.4310344,Communication Services,-2790375.0,-92948000.0,-0.90663004,102520000.0,,0.097,0.442,-1.4596499,,0.346,0.58
TCBI,0.00828,Banks—Regional,,,4064781056.0,0.00087,0.2,2001542656.0,15.540636,Financial Services,,9385000.0,0.03223,826515008.0,,1.127,,-0.65106004,439.8,,5.66
TCBIO,0.00828,Banks—Regional,0.0672,,,0.00087,3.959,-1073845632.0,,Financial Services,,9385000.0,0.03223,826515008.0,,1.127,,-0.65106004,5.4079313,,
TCBK,0.096920006,Banks—Regional,0.0269,,1614624128.0,0.01135,3.36,1899081216.0,14.73494,Financial Services,,111909000.0,0.28902,387200000.0,,0.549,,0.39845002,14.559524,,3.32
TCBP,-12.1748,Biotechnology,,,617783.0,-1.08915,-196.32,107561984.0,-0.23478262,Healthcare,-6853025.0,-8593896.0,,,159.939,0.249,0.882,,,0.459,-4.6
TCBPW,-12.1748,Biotechnology,,,,-1.08915,-0.754,,,Healthcare,-6853025.0,-8593896.0,,,159.939,0.249,0.882,,,0.459,
TCBS,-0.04167,Banks—Regional,0.0108,,46704064.0,-0.00501,-0.75,74092208.0,,Financial Services,,-2213000.0,-0.22615999,9785000.0,,0.005,,0.12601,,,
TCBX,0.10255,Banks—Regional,,,486292000.0,0.00987,2.56,350635136.0,12.651245,Financial Services,,38877000.0,0.27454,158911008.0,,0.653,,0.39431,13.886719,,2.81
TCI,0.005,Real Estate Services,,0.44676,241728176.0,-0.003,0.69,402838048.0,,Real Estate,-22621000.0,3193000.0,0.06409,49821000.0,21.146,0.597,4.249,-0.116569996,40.550724,3.646,
TCJH,-0.72126997,Capital Markets,,0.47432,91483504.0,-0.34011,-0.31,6026992.0,,Financial Services,5210994.0,-5129820.0,-1.2857699,3989698.0,4.607,,1.933,-2.72893,,1.689,
TCMD,0.07906,Medical Devices,,0.73083997,382993728.0,0.04618,0.65,347412544.0,18.55814,Healthcare,21757250.0,15446000.0,0.054190002,285051008.0,22.398,1.173,4.37,0.09277,24.553846,3.662,0.86
TCOM,0.11364,Travel Services,,0.8148,43415949312.0,0.0348,2.89,14964582400.0,18.318682,Consumer Cyclical,,14056999936.0,0.2884,48741998592.0,45.748,0.388,1.319,0.27833998,23.072664,1.115,3.64
TCPC,-0.04736,Asset Management,0.1558,1.0,747210304.0,0.06284,-0.55,1803724416.0,6.0624995,Financial Services,92330112.0,-37899480.0,-0.15218,249036768.0,134.086,1.513,5.992,0.77592003,,5.938,1.44
TCRT,-1.50498,Biotechnology,,,3362624.0,-0.51764,-319.97,899629.0,-3.4999998,Healthcare,-11826750.0,-19129000.0,,7000.0,,-0.496,5.158,-291.5,,2.72,-0.6
