Year,Company,Market_Cap
2023,INDI,1130043634.212494
2023,INDO,37749990.48650265
2021,INDO,45657081.52699471
2020,INDO,46830394.55680847
2022,INDO,65909442.38920212
2020,INDP,205569502.4440765
2021,INDP,79841726.22203827
2022,INDP,22025304.875206947
2023,INDP,28092460.6669426
2020,INDV,180912196.9190836
2021,INDV,376038941.0912991
2022,INDV,387669000.0
2023,INDV,2981174570.56427
2022,INFA,5195901990.43335
2023,INFA,5454790982.43335
2023,INFN,985075479.5455931
2021,INFN,1960724408.0810547
2020,INFN,1451690204.040527
2022,INFN,1140613795.959473
2020,INFU,273263421.4950561
2021,INFU,277739656.30817413
2022,INFU,148994641.1212921
2023,INFU,205480463.31806183
2020,INFY,55518175349.01123
2022,INFY,70288040699.02295
2023,INFY,70867912075.53516
2021,INFY,91357451216.79932
2020,ING,21215614145.935547
2021,ING,44001699449.481445
2022,ING,26844189184.0
2023,ING,41624284898.50781
2020,INGN,687851000.0
2022,INGN,575897336.2865448
2023,INGN,123813175.02355576
2021,INGN,1022051713.6192322
2020,INGR,4748071987.007141
2021,INGR,5710098839.916992
2022,INGR,5238743709.593201
2023,INGR,6402041859.275818
2022,INKT,83428762.8521204
2023,INKT,43493670.94269991
2022,INLX,16373234.21582222
2021,INLX,21154050.0
2023,INLX,19419418.545570374
2020,INLX,14807835.0
2021,INM,390204500.0
2020,INM,751868355.2185059
2023,INM,6243271.893677712
2022,INM,58811621.01516724
2020,INMB,204459680.3215027
2021,INMB,385121905.5130005
2022,INMB,122953436.21749878
2023,INMB,134257223.62174988
2020,INMD,1379346302.99469
2021,INMD,6078959700.053101
2022,INMD,2219611463.97876
2023,INMD,2322547638.0318604
2023,INN,628348820.6634521
2020,INN,561180461.4028931
2021,INN,1043275692.3980712
2022,INN,728017897.2702026
2021,INNV,896454775.227356
2022,INNV,797451448.4805908
2023,INNV,812369711.0388184
2020,INO,3614230480.7632446
2021,INO,2230852608.457947
2022,INO,539018873.9427567
2023,INO,121512919.54293253
2020,INOD,89575389.51187134
2022,INOD,87546175.44708252
2023,INOD,247274456.25915527
2021,INOD,276263256.2591553
2020,INSE,78661409.01374817
2021,INSE,310925154.9312592
2022,INSE,234655481.9725037
2023,INSE,317834609.01374817
2023,INSG,51586917.65727997
2022,INSG,254249829.37088013
2021,INSG,818021141.2582397
2020,INSG,1267564282.5164795
2020,INSI,203731723.5488892
2021,INSI,224767127.09579468
2022,INSI,164664956.77394867
2023,INSI,161022399.13921356
2023,INSM,4339187048.0
2021,INSM,4732721397.012451
2020,INSM,5523226497.991699
2022,INSM,3701627445.012451
2020,INSP,3848490476.008606
2022,INSP,5289474783.38623
2023,INSP,5917818220.806885
2021,INSP,6944877641.61377
2021,INST,3308780093.069702
2022,INST,3263374158.81366
2023,INST,3720363547.3257446
2020,INSW,624280021.3989258
2021,INSW,892889178.0578613
2023,INSW,2213676000.0
2022,INSW,1728143116.543579
2023,INTA,2579903573.1522827
2022,INTA,1436957018.192047
2021,INTA,1982646650.576141
2023,INTC,149511205169.67773
2022,INTC,104840222496.03271
2021,INTC,209841000518.79883
2020,INTC,198716001556.39648
2023,INTE,43788405.0
2022,INTE,40326064.4461441
2022,INTG,111649914.057312
2021,INTG,96070346.73248293
2023,INTG,66501860.19744873
2020,INTG,68114290.09872437
2023,INTR,1287504000.0
2022,INTR,1049315756.9303513
2023,INTS,54674443.39401722
2020,INTT,56323350.0
2021,INTT,143687118.27049255
2023,INTT,189872271.9549179
2022,INTT,95499370.43237686
2022,INTU,107113278151.24512
2021,INTU,148388336625.0
2020,INTU,89187959792.23633
2023,INTU,142351930886.71875
2023,INTZ,46490640.0
2021,INTZ,539291403.7316895
2020,INTZ,1928697367.463379
2022,INTZ,640242538.1341553
2021,INUV,98302398.3259201
2022,INUV,57577119.49777603
2023,INUV,29490719.079256058
2020,INUV,51959840.66963196
2021,INVA,1045419317.7223206
2022,INVA,726350603.5208702
2023,INVA,812686860.6805801
2020,INVA,653778113.0671501
2023,INVE,198142494.1488266
2022,INVE,294396563.1044388
2021,INVE,442299147.5822449
2020,INVE,146963521.3733673
2023,INVH,19413103680.120483
2022,INVH,20687299120.10327
2021,INVH,23261096348.46533
2020,INVH,16650304672.068848
2021,INVO,254675752.0796204
2023,INVO,3085795.3838151693
2022,INVO,82808686.98009491
2021,INVX,1677899536.3357544
2020,INVX,1649912327.2518158
2022,INVX,1300738654.5036316
2023,INVX,1877141759.0839384
2023,INVZ,325377007.9565048
2020,INVZ,1645239542.7131653
2022,INVZ,869340606.3652039
2021,INVZ,961113638.1912231
2021,INZY,777675102.2384644
2020,INZY,1764027513.430786
2023,INZY,281814947.2019196
2022,INZY,179824788.47932816
2023,IOBT,92892066.80098772
2022,IOBT,178537241.5131569
2021,IONQ,2226390318.336487
2022,IONQ,1085365356.748581
2023,IONQ,3185450904.499054
2022,IONR,934897627.5642396
2023,IONR,344191172.4357605
2020,IONS,7483387449.92395
2021,IONS,5289627352.70874
2022,IONS,6975557811.64563
2023,IONS,7153771419.13916
2021,IOR,45297246.59601212
2020,IOR,48143571.82044983
2022,IOR,50827250.0
2023,IOR,45337905.44887543
2021,IOSP,2100564738.446045
2022,IOSP,2136729692.3309329
2023,IOSP,2549011003.884888
2020,IOSP,1560197106.1935425
2023,IOT,5648325706.555176
2022,IOT,2704295598.1850586
2020,IOVA,9991679797.529297
2022,IOVA,2907663943.5637207
2023,IOVA,1380988685.0906982
2021,IOVA,7484654799.127441
2023,IP,11737406940.0542
2022,IP,9952745033.70642
2021,IP,15980298363.030272
2020,IP,11151640837.006592
2020,IPA,294509585.32447815
2021,IPA,173635026.14307404
2022,IPA,111383244.26622392
2023,IPA,51085549.19800758
2023,IPAR,4302144344.723511
2021,IPAR,2394456803.4965515
2020,IPAR,1188186995.2415466
2022,IPAR,2416553648.6808777
2020,IPDN,25228799.436092377
2021,IPDN,33112799.74937439
2023,IPDN,33638399.24812317
2022,IPDN,20498399.24812317
2022,IPG,8910097324.653503
2021,IPG,12321863461.011597
2020,IPG,5397769999.861786
2023,IPG,10326920212.29724
2023,IPGP,4490718234.490204
2021,IPGP,7005413970.065308
2020,IPGP,7517110270.986938
2022,IPGP,3730471467.516327
2021,IPHA,499466442.1760559
2022,IPHA,161901600.0
2023,IPHA,204805521.68397903
2020,IPHA,310851065.0519371
2020,IPI,112095854.4268608
2023,IPI,334162537.97340393
2022,IPI,525548950.9468079
2021,IPI,410398344.9335098
2023,IPSC,169432000.0
2022,IPSC,837841269.0849304
2021,IPSC,2131454547.0733645
2023,IPW,22626216.899085045
2022,IPW,21086376.41987801
2021,IPW,124444189.19878006
2023,IPWR,74592552.05200195
2021,IPWR,117101464.45449828
2022,IPWR,79632074.93499756
2020,IPWR,47702302.53250122
2023,IPX,247676350.60462952
2022,IPX,147034064.8352623
2023,IPXX,255450010.29968265
2023,IQ,2489547381.866455
2022,IQ,1423348908.3555908
2021,IQ,4217524425.510864
2020,IQ,11859489959.288818
2020,IQI,628090344.2443848
2021,IQI,697008500.138855
2023,IQI,443695100.1562119
2022,IQI,482829100.0520706
2020,IQV,28735949890.13672
2021,IQV,43668140776.06201
2022,IQV,33021821888.73291
2023,IQV,35867525000.0
2020,IR,14307993247.207642
2023,IR,25685702106.61316
2022,IR,17414869608.459473
2021,IR,20260281122.08557
2021,IRBT,2373149200.0
2022,IRBT,1702923551.3549805
2023,IRBT,1145762526.1291504
2020,IRBT,2294548126.1291504
2020,IRDM,3028237130.968094
2021,IRDM,4717562369.361877
2022,IRDM,5252653583.553314
2023,IRDM,5385242868.701935
2023,IREN,702473667.2229767
2022,IREN,781999001.66893
2023,IRIX,42256455.3653717
2022,IRIX,40093725.42791367
2021,IRIX,127434821.46148682
2020,IRIX,32607344.634628296
2021,IRM,11249158762.35962
2023,IRM,16901202026.428225
2022,IRM,11957108923.797607
2020,IRM,6505138482.788086
2020,IRMD,270880313.3670807
2021,IRMD,425578583.93325806
2022,IRMD,380854181.2335968
2023,IRMD,562159012.4671936
2023,IRON,1396518070.3926086
2020,IRON,9986085324.572754
2021,IRON,3602766869.2840576
2022,IRON,1462509382.6789856
2020,IROQ,49432310.52154541
2021,IROQ,73023455.61876297
2022,IROQ,61051338.490161896
2023,IROQ,47920637.00491905
2022,IRS,320891907.4131012
2021,IRS,322468815.9757614
2020,IRS,222337867.2168732
2023,IRS,462021251.2369156
2020,IRT,2495878199.0632324
2021,IRT,4558065028.74408
2022,IRT,3766274093.107788
2023,IRT,3167452288.7385254
2020,IRTC,7437627790.065002
2022,IRTC,3913258569.869995
2023,IRTC,2944314852.7275085
2021,IRTC,1829186058.8962555
2020,IRWD,1436053645.3586426
2021,IRWD,2086191511.5091555
2022,IRWD,1654896068.037964
2023,IRWD,1538286665.3206787
2022,ISD,383782316.7313576
2020,ISD,409771915.7572746
2021,ISD,522662125.4258156
2023,ISD,391763917.119503
2023,ISDR,72078821.0749054
2021,ISDR,100258575.5374527
2020,ISDR,76219519.18239594
2022,ISDR,77829791.0749054
2021,ISPC,76421109.70155334
2022,ISPC,21610083.0
2023,ISPC,8120152.150194168
2023,ISPO,118552241.91627502
2022,ISPO,474208967.6651001
2021,ISPO,2031462929.3396
2023,ISPR,518265128.3931732
2020,ISRG,84045956281.27734
2021,ISRG,117758387008.23048
2022,ISRG,66607551628.52344
2023,ISRG,103866419019.83205
2023,ISRL,84673479.04815674
2020,ISSC,112026929.85534668
2021,ISSC,122849999.666214
2022,ISSC,151025002.00271606
2023,ISSC,132999998.33106996
2020,ISTR,123036117.26018906
2021,ISTR,215488514.56705093
2022,ISTR,195595305.2505684
2023,ISTR,104088158.39977264
2020,IT,9628584789.633057
2021,IT,23416842451.78711
2022,IT,21321594349.893555
2023,IT,26478415040.63867
2023,ITCI,5504194046.123505
2021,ITCI,3939265631.011963
2022,ITCI,4916685381.011963
2020,ITCI,2711415203.876496
2020,ITGR,1978676055.718994
2021,ITGR,2995677285.205078
2022,ITGR,2086646560.6506348
2023,ITGR,2629852026.23291
2020,ITI,175925665.9079075
2021,ITI,226557945.00260356
2022,ITI,127438840.22762775
2023,ITI,177642012.27107048
2021,ITIC,343996499.498291
2023,ITIC,278983782.3010254
2020,ITIC,223914600.3268433
2022,ITIC,265627080.0
2022,ITOS,695740262.1360779
2021,ITOS,986088600.0
2023,ITOS,399913703.0340195
2020,ITOS,900992808.7863922
2020,ITP,49322910.95995903
2021,ITP,39257010.95995903
2022,ITP,7851401.712012291
2023,ITP,3925700.8560061455
2020,ITRG,295452063.76752853
2021,ITRG,201685842.58917615
2022,ITRG,46971573.42685509
2023,ITRG,74659144.57314491
2023,ITRI,2723846506.3293457
2020,ITRI,2731040547.468567
2021,ITRI,3400536440.505981
2022,ITRI,1893383535.4431152
2023,ITRM,18187505.97834587
2022,ITRM,36783720.108270645
2020,ITRM,357619500.0
2021,ITRM,190049217.4015045
2020,ITRN,269716491.43066406
2021,ITRN,505098491.85791016
2022,ITRN,464316627.03552246
2023,ITRN,594818632.4111938
2022,ITT,5338277700.805664
2020,ITT,4767728126.907349
2021,ITT,6997941718.292236
2023,ITT,7999247299.194336
2021,ITUB,20676929180.393555
2020,ITUB,15203014014.777466
2023,ITUB,25959598801.65088
2022,ITUB,24992761758.89941
2020,ITW,52386291627.50244
2023,ITW,66876099813.84277
2022,ITW,51274475062.56104
2021,ITW,57245532913.20801
2023,IVA,219918290.0128365
2020,IVA,618912914.0205383
2022,IVA,205937784.09409523
2021,IVA,741438832.0102692
2021,IVAC,128751217.65127182
2020,IVAC,148414060.1650238
2022,IVAC,125249612.56875992
2023,IVAC,83769091.17436409
2022,IVCA,98677655.25312424
2023,IVCA,105823958.6078167
2022,IVCB,182088170.81651688
2023,IVCB,195956418.06116104
2022,IVCP,45531907.55018234
2023,IVCP,48836643.97582054
2021,IVDA,115647489.72328186
2022,IVDA,11745447.569179537
2020,IVDA,47704590.69561005
2023,IVDA,15540131.45849228
2023,IVP,483840000.0
2020,IVR,1464323431.2900543
2021,IVR,1716869861.8478775
2022,IVR,608498690.912056
2023,IVR,548745209.5472336
2020,IVT,848434400.0
2023,IVT,1836474782.8079224
2022,IVT,1645191426.1154177
2021,IVT,1523325400.0
2022,IVVD,373856603.66916656
2023,IVVD,203053105.69548607
2021,IVVD,5045272520.48111
2022,IVZ,5582882461.82251
2021,IVZ,9491375806.762695
2020,IVZ,4358855387.405396
2023,IVZ,6192985057.449341
2020,IX,13987281427.253723
2021,IX,21593471313.095093
2022,IX,16144843761.688232
2023,IX,21447260892.53235
2023,IXAQ,74645268.38762283
2022,IXAQ,68071005.72638512
2022,IXHL,76605037.73460388
2023,IXHL,20059862.977457047
2023,IZEA,35861873.09818268
2020,IZEA,65472592.31376648
2021,IZEA,126339069.17610168
2022,IZEA,46850740.01579285
2023,IZM,50848488.49433899
2020,J,9510407470.825195
2021,J,13698430158.14209
2022,J,11261207318.115234
2023,J,14168631562.316896
2020,JACK,1498792168.3654785
2021,JACK,1861533615.020752
2022,JACK,1416662814.163208
2023,JACK,1320841513.305664
2023,JAGX,144163191.52524948
2022,JAGX,6487343460.0
2021,JAGX,94399164450.0
2020,JAGX,36179415450.0
2022,JAKK,212322652.16197968
2021,JAKK,130491109.25703049
2020,JAKK,41739579.4762373
2023,JAKK,204194420.67604065
2021,JAMF,4916731378.429413
2020,JAMF,4800578087.905884
2023,JAMF,2254140040.523529
2022,JAMF,2828524540.523529
2023,JANX,525818156.0201645
2022,JANX,706307328.0100822
2021,JANX,1128318091.2218094
2023,JAZZ,7993373190.765381
2021,JAZZ,8040923649.604797
2020,JAZZ,8805431338.851929
2022,JAZZ,8231123600.395203
2020,JBGS,2211609720.0027466
2022,JBGS,1607348361.3998413
2021,JBGS,2522787566.8304443
2023,JBGS,1250928819.300079
2020,JBHT,12453944649.971008
2021,JBHT,16605544317.55066
2022,JBHT,15660729752.883911
2023,JBHT,19044231267.6239
2020,JBI,1520068125.5435944
2021,JBI,1778741246.7384338
2022,JBI,1296272251.0871887
2023,JBI,1554945372.2820282
2021,JBL,6604832952.232361
2020,JBL,3849942749.633789
2022,JBL,6546910846.1380005
2023,JBL,14395035980.758669
2021,JBLU,5303076434.449371
2022,JBLU,2299502776.651886
2023,JBLU,1595431730.1234283
2020,JBLU,3929617772.898743
2022,JBSS,682027439.4326782
2020,JBSS,660455598.9932251
2021,JBSS,735973599.7937012
2023,JBSS,889796779.4842529
2021,JBT,4472371701.089478
2022,JBT,2738291600.0
2023,JBT,3347720664.56604
2020,JBT,2915096180.4611206
2023,JCE,200060854.9118042
2022,JCE,195071398.15807343
2021,JCE,260446821.32720947
2020,JCE,181227938.50421903
2020,JCI,24975639553.063232
2021,JCI,42370141587.17432
2023,JCI,34738818414.41699
2022,JCI,31376163006.414795
2022,JCSE,12724304.731514454
2023,JCSE,7691334.236358404
2020,JCTC,27022008.13369751
2021,JCTC,40620632.53479004
2022,JCTC,18575440.66848755
2023,JCTC,16297320.334243774
2021,JD,105759356872.5586
2023,JD,42646318771.36231
2022,JD,73639198883.05664
2020,JD,113621040893.55469
2022,JEF,5795622099.810791
2023,JEF,7527428882.536621
2020,JEF,3388797358.235352
2021,JEF,7191040903.712402
2023,JELD,1129489106.9746015
2022,JELD,739747750.0
2021,JELD,2116101336.0507965
2020,JELD,1910662792.2504425
2023,JEQ,74088403.6793232
2020,JEQ,105343151.31340028
2021,JEQ,135020925.0
2022,JEQ,69518465.73586464
2022,JFBR,65524492.77472496
2023,JFBR,31027775.48508644
2020,JFIN,86688223.01387787
2021,JFIN,97101225.49653052
2022,JFIN,56490526.98612213
2023,JFIN,140054852.9791832
2020,JFR,1010454821.8841552
2021,JFR,1312466404.7088623
2022,JFR,1087194113.975525
2023,JFR,1100599765.1138306
2020,JFU,157919612.5140953
2021,JFU,296317140.0
2022,JFU,38695532.89868832
2023,JFU,25308970.22232771
2020,JG,145088632.406044
2021,JG,157336385.187912
2022,JG,93271262.406044
2023,JG,13189875.77537775
2020,JGH,279562909.5823288
2023,JGH,265149446.27437592
2022,JGH,244289795.1158524
2021,JGH,358942657.626915
2022,JHG,3234651754.943848
2020,JHG,3245397080.932617
2023,JHG,4112196431.396485
2021,JHG,6459640523.4375
2023,JHI,106246279.1642189
2022,JHI,105459276.6693592
2021,JHI,159792103.9086342
2020,JHI,125315071.66070938
2022,JHS,123803359.3328476
2020,JHS,164456865.93933105
2021,JHS,182157181.96735385
2023,JHS,119494118.6656952
2023,JHX,11270998511.60724
2020,JHX,9904030843.449465
2021,JHX,15174255179.448853
2022,JHX,8496202753.178284
2020,JILL,40727880.71928024
2021,JILL,262166859.3406677
2022,JILL,250551893.2067871
2023,JILL,446498245.75424194
2020,JJSF,2505254516.670227
2021,JJSF,2968329976.263428
2022,JJSF,2514786462.710572
2023,JJSF,3178688386.447144
2023,JKHY,11020735791.494753
2022,JKHY,13290654809.536743
2021,JKHY,11962828465.979004
2020,JKHY,11752377607.5531
2023,JKS,1497575111.383438
2022,JKS,2731336259.902954
2021,JKS,2258936977.7183533
2020,JKS,1960605277.233124
2020,JLL,4540425545.819092
2023,JLL,6700995408.361816
2022,JLL,7170417041.638184
2021,JLL,11775393204.180908
2020,JLS,97116493.73643877
2021,JLS,111364038.27058792
2022,JLS,88064209.98216629
2023,JLS,86968885.02675056
2023,JMIA,323302332.84688
2020,JMIA,978479341.9704436
2021,JMIA,2276587188.686371
2022,JMIA,711510022.9926109
2023,JMM,53083784.76336002
2020,JMM,61796154.62141037
2021,JMM,69620495.18294334
2022,JMM,55733240.23663998
2021,JMSB,258294459.57126617
2022,JMSB,349515808.39977264
2020,JMSB,152272767.2856331
2023,JMSB,254025140.42873383
2022,JNJ,370529529196.78125
2023,JNJ,363427701221.53125
2020,JNJ,320795171940.5508
2021,JNJ,356898995876.918
2023,JNPR,8915532332.675293
2021,JNPR,8354987484.050781
2022,JNPR,8142707956.813965
2020,JNPR,6322324543.0625
2023,JNVR,13530462.426567078
2022,JOB,68526359.48133469
2021,JOB,50035120.9076643
2020,JOB,108772000.0
2023,JOB,64175477.147340775
2023,JOBY,4619122058.606567
2021,JOBY,7204398639.065552
2022,JOBY,3100899031.442627
2020,JOE,1193882736.86409
2021,JOE,2454739794.664383
2022,JOE,1870471853.7139893
2023,JOE,3172736281.929016
2021,JOF,256421800.4042625
2020,JOF,236843102.95791623
2022,JOF,166036657.78298378
2023,JOF,201454032.78298375
2020,JOUT,739506910.3010559
2021,JOUT,962423481.7607116
2022,JOUT,466748097.79232025
2023,JOUT,497494682.20767975
2020,JPC,2466206638.2522583
2021,JPC,3076226031.944275
2023,JPC,2022333695.6253047
2022,JPC,2220413739.063263
2021,JPI,340526886.9234085
2020,JPI,283162808.0230713
2022,JPI,259720159.075737
2023,JPI,242095284.075737
2023,JPM,400030372640.9844
2022,JPM,279479180083.53906
2021,JPM,425616668110.3594
2020,JPM,243396212827.26956
2023,JQC,686181491.7603912
2020,JQC,689073756.6006012
2021,JQC,863489392.6568909
2022,JQC,692961967.2257538
2020,JRI,295847789.0479088
2021,JRI,405311691.4114952
2022,JRI,305696194.54135895
2023,JRI,291165350.8624077
2020,JRS,198928864.44807053
2022,JRS,223339025.5510807
2021,JRS,302016225.21162033
2023,JRS,193579744.48919296
2023,JRSH,37314719.05527115
2020,JRSH,54140176.23538971
2021,JRSH,82621053.4204483
2022,JRSH,52129949.1859436
2021,JRVR,1427307017.6830292
2020,JRVR,1648989642.469406
2022,JRVR,862890874.7968674
2023,JRVR,580682839.430809
2021,JSPR,1549803756.9511414
2023,JSPR,105737100.0
2022,JSPR,119180814.98322488
2020,JSPR,1499201025.0
2022,JTAI,314880045.6167221
2023,JTAI,100742869.52090263
2021,JVA,25974131.08882904
2023,JVA,4966482.027220726
2022,JVA,14271500.0
2020,JVA,19865928.108882904
2021,JWEL,203156924.68811035
2023,JWEL,10661398.149147034
2022,JWEL,86819200.0
2023,JWN,2355379251.653625
2022,JWN,2524484442.2612915
2021,JWN,3891344984.556885
2020,JWN,1753679809.864563
2022,JWSM,267438670.7100868
2023,JWSM,288962915.84186554
2021,JWSM,262595734.1581345
2020,JXJT,114594288.68707655
2021,JXJT,178864105.0
2022,JXJT,52749751.843538284
2023,JXJT,7154563.881973028
2023,JXN,2875711111.846924
2021,JXN,1956266000.0
2022,JXN,2087937750.0
2023,JYD,37207074.14250374
2020,JYNT,260794342.8466797
2021,JYNT,1469986285.6567383
2022,JYNT,235599728.5720825
2023,JYNT,134821228.56750488
2022,JZ,155020796.5350151
2023,JZ,36938550.86624622
2021,JZXN,5063528943.217773
2023,JZXN,103459829.87445831
2022,JZXN,646182577.4674988
2021,K,18579299626.709476
2020,K,18091011723.507324
2023,K,18553212674.09668
