Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
COHU,2023,1.2005660225834156,638818000.0,245524000.0,103421000.0,200182000.0,49744000.0,-16053000.0,28156000.0,3382000.0,0.386
COIN,2023,3.127223643795844,203466531000.0,5139351000.0,197714131000.0,200701304000.0,139642000.0,-63202000.0,94871000.0,82766000.0,0.21
COKE,2023,0.7549338049549966,1705128000.0,635269000.0,1091334000.0,2853344000.0,176966000.0,-282304000.0,408375000.0,,0.267
COLD,2023,0.91516111002051,575440000.0,60392000.0,956269000.0,4234665000.0,353743000.0,-330238000.0,-336215000.0,140107000.0,0.006928
COLL,2023,0.8885932331928266,537600000.0,238947000.0,457915000.0,947877000.0,149256000.0,-461000.0,48155000.0,83339000.0,0.364
COLM,2023,0.9234610035058374,2014685000.0,350319000.0,596627000.0,1000403000.0,127052000.0,-54607000.0,251400000.0,,0.229
COMM,2023,1.9620670076821436,2862700000.0,543800000.0,1409400000.0,11178600000.0,561200000.0,-53300000.0,-1450900000.0,675800000.0,0.21
COMP,2023,3.43415807610828,282000000.0,166900000.0,292500000.0,728300000.0,90000000.0,-11200000.0,-321300000.0,10800000.0,0.001
COO,2023,0.9085276352135261,1704900000.0,120800000.0,969000000.0,4107900000.0,367700000.0,-392500000.0,294200000.0,105300000.0,0.287
COOK,2023,1.944484527619672,216380000.0,29921000.0,133974000.0,569411000.0,57781000.0,-20406000.0,-84402000.0,31275000.0,0.21
COOP,2023,1.1977706521599756,2663000000.0,571000000.0,6297000000.0,9914000000.0,38000000.0,-1868000000.0,500000000.0,,0.235
COOT,2023,0.034406057890300844,10319851.0,121273.0,10211821.0,15272890.0,461074.0,-2820536.0,1399080.0,552076.0,0.057498
COP,2023,0.7279413969920391,14330000000.0,5635000000.0,10005000000.0,46645000000.0,,-11248000000.0,10957000000.0,1063000000.0,0.327
COR,2023,0.21990333811616697,42798826000.0,2592051000.0,48831198000.0,61892459000.0,980848000.0,-458359000.0,1745293000.0,275650000.0,0.198
COSM,2023,1.2903309462279835,36607780.0,3833195.0,24322470.0,29971783.0,614377.0,-9167759.0,-18542654.0,866476.0,0.0
COST,2023,0.8193035371394481,34246000000.0,9906000000.0,35464000000.0,46209000000.0,2237000000.0,-4710000000.0,7367000000.0,169000000.0,0.244
COTY,2023,1.0594994248252791,1963500000.0,300800000.0,2601800000.0,7834800000.0,421100000.0,-245200000.0,89400000.0,251600000.0,0.21
