Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
ACM,2020,0.7782354941947127,7530366000.0,1708332000.0,6090454000.0,9585407000.0,237376000.0,-114591000.0,-186370000.0,159914000.0,0.197
ACMR,2020,1.6864249155357918,260656000.0,71766000.0,102908000.0,133087000.0,1055000.0,-55485000.0,18780000.0,982000.0,0.27
ACN,2020,1.072530080140715,17749756000.0,8415330000.0,12662590000.0,19579420000.0,1773124000.0,-599132000.0,5107839000.0,33071000.0,0.234565
ACNT,2020,0.17971227727764125,147115000.0,626000.0,40578000.0,150686000.0,11064000.0,-4537000.0,-27267000.0,2110000.0,0.147
ACST,2020,0.07840652380691683,62372000.0,50942000.0,1579000.0,6798000.0,924000.0,-69000.0,-19678000.0,0.0,0.0
ACTG,2020,0.799483396430876,457669000.0,165546000.0,124816000.0,222991000.0,4800000.0,-13979000.0,109231000.0,10136000.0,0.27
ACU,2020,0.5789134934892121,83685908.0,4167376.0,20200722.0,67151293.0,3751980.0,-2569174.0,8098766.0,944363.0,0.18
ADBE,2020,1.083316655943501,8146000000.0,4478000000.0,5512000000.0,11020000000.0,757000000.0,-419000000.0,5260000000.0,116000000.0,0.27
ADCT,2020,0.3499685910820138,450450000.0,439195000.0,40436000.0,178187000.0,1972000.0,-2809000.0,-246290000.0,4926000.0,0.1484
ADD,2020,-0.6894335035782083,3160996.0,988696.0,528833.0,528833.0,0.0,-2000000.0,-11626597.0,5041.0,0.0
ADEA,2020,0.9734726904759345,546304000.0,170188000.0,224671000.0,1250057000.0,174744000.0,-58314000.0,146762000.0,37873000.0,0.27
ADI,2020,1.211564596432498,2517688000.0,1055860000.0,1364986000.0,9470658000.0,810923000.0,-165692000.0,1220761000.0,193305000.0,0.06927
ADIL,2020,-0.36811904446471355,7673467.0,6777052.0,539051.0,539051.0,565.0,,-10892990.0,,0.0
ADM,2020,0.8419751320276915,27286000000.0,666000000.0,18182000000.0,29623000000.0,976000000.0,-823000000.0,1772000000.0,339000000.0,0.054
ADMA,2020,0.27438968366161226,153740507.0,55921152.0,19947367.0,119423968.0,3942292.0,-12726680.0,-75748548.0,11985066.0,0.0
ADNT,2020,1.9264400779014852,4482000000.0,1692000000.0,3819000000.0,8683000000.0,332000000.0,-326000000.0,-547000000.0,216000000.0,0.27
ADP,2020,0.2971843229694449,40741800000.0,2575200000.0,38094800000.0,43102400000.0,510700000.0,-505900000.0,2598500000.0,59700000.0,0.226913
ADPT,2020,0.5225087244040653,726914000.0,123436000.0,105197000.0,373148000.0,8472000.0,-18803000.0,-146227000.0,,0.0
ADSK,2020,0.8507054644574861,2659300000.0,1774700000.0,3219200000.0,6318400000.0,127300000.0,-53200000.0,1208000000.0,51000000.0,0.27
ADT,2020,1.0160284772537997,967394000.0,204998000.0,1296092000.0,13077600000.0,1913767000.0,-575546000.0,-632193000.0,708189000.0,0.188
ADTN,2020,1.4871490128143048,317418000.0,60161000.0,94193000.0,152735000.0,16627000.0,-6413000.0,2378000.0,5000.0,0.27
ADTX,2020,0.4362319230981662,11033153.0,10500826.0,1226958.0,2085022.0,17773.0,-170629.0,-9149227.0,310081.0,0.0
ADUS,2020,0.7691892179387878,287697000.0,145078000.0,143901000.0,373906000.0,12051000.0,-6831000.0,33133000.0,3189000.0,0.21
ADV,2020,-0.02982812700693696,899751000.0,204301000.0,574989000.0,3258703000.0,238598000.0,-30946000.0,-175806000.0,234044000.0,0.03
ADXN,2020,-0.0650279978549253,19489564.0,18695040.0,3620687.0,5572009.0,378754.0,-59414.0,-12858599.0,69502.0,0.0
AE,2020,0.881388535516743,187513000.0,39293000.0,114548000.0,147095000.0,18573000.0,-5008000.0,995000.0,444000.0,0.27
AEE,2020,0.5070403981417276,1653000000.0,139000000.0,2180000000.0,22950000000.0,1153000000.0,-3299000000.0,871000000.0,419000000.0,0.150194
AEHL,2020,0.6512047636928024,166860000.0,12344000.0,81309000.0,128037000.0,0.0,-46000.0,-193095000.0,75000.0,0.25
AEI,2020,-0.07893981442515699,85458359.0,24965946.0,8889226.0,9718930.0,357852.0,-21674.0,-3151657.0,147640.0,0.27
AEIS,2020,1.725434085295238,980249000.0,480368000.0,296397000.0,832322000.0,47770000.0,-36483000.0,134675000.0,,0.145
AEM,2020,0.597881162366726,1247188000.0,402527000.0,515698000.0,3931542000.0,631101000.0,-759342000.0,511607000.0,82931000.0,0.333
AEMD,2020,0.7713187331503891,10351738.0,9861575.0,1375226.0,1375226.0,39939.0,-59881.0,-7886709.0,1580.0,0.0
AEO,2020,1.0801081743846979,1522643000.0,850477000.0,858482000.0,2348141000.0,165580000.0,-127975000.0,-209274000.0,24610000.0,0.284
AEP,2020,0.3811371764874253,4351500000.0,392700000.0,9926700000.0,59982700000.0,2906800000.0,-6316000000.0,2200100000.0,1165700000.0,0.018871
AER,2020,2.129714795916891,3371617000.0,1248772000.0,892599000.0,33115553000.0,1645373000.0,-1183725000.0,-298566000.0,1248225000.0,0.054768
AES,2020,0.8294975122228634,5414000000.0,1089000000.0,5362000000.0,29883000000.0,1068000000.0,-1900000000.0,46000000.0,1038000000.0,0.27
AEYE,2020,1.1556716317202373,14631000.0,9095000.0,9015000.0,10620000.0,1173000.0,-1298000.0,-7158000.0,145000.0,0.0
AFMD,2020,1.209125682934237,150799000.0,146854000.0,67027000.0,103732000.0,1115000.0,-440000.0,-41366000.0,95000.0,0.27
AFYA,2020,1.0931524534994028,1405501000.0,1045042000.0,589379000.0,1959313000.0,108744000.0,-137585000.0,292075000.0,70001000.0,0.081
AGAE,2020,0.5466499388521178,46968948.0,424223.0,25661660.0,28494911.0,3609480.0,-356519.0,-45058830.0,5548583.0,0.0
AGBA,2020,0.03338602103346127,71156529.0,17481813.0,56796429.0,182303773.0,65006.0,-2673.0,-16140645.0,868263.0,0.165
AGCO,2020,0.9729580382339799,4368400000.0,1111700000.0,3362800000.0,5486200000.0,272000000.0,-269900000.0,427100000.0,24900000.0,0.333986
AGEN,2020,1.388136045854372,113783000.0,99871000.0,129884000.0,426012000.0,7179000.0,-3466000.0,-180914000.0,61078000.0,0.0
AGI,2020,1.1690100605299156,473400000.0,220500000.0,146900000.0,785000000.0,153800000.0,-300900000.0,144200000.0,4300000.0,0.339138
AGIO,2020,0.527424002114024,636677000.0,127436000.0,94394000.0,453452000.0,9790000.0,-14106000.0,-327370000.0,17832000.0,0.0
AGR,2020,0.6811573705141827,3777000000.0,1463000000.0,3069000000.0,21997000000.0,974000000.0,-2781000000.0,581000000.0,316000000.0,0.051
AGRO,2020,0.16205648695637695,766569000.0,336282000.0,359166000.0,1518512000.0,182692000.0,-176990000.0,412000.0,70814000.0,0.34
AGS,2020,1.7312844923333872,159268000.0,81689000.0,42903000.0,686995000.0,93143000.0,-35712000.0,-85378000.0,41935000.0,0.064
AGYS,2020,0.18313984524103905,133250000.0,99180000.0,61155000.0,74538000.0,4791000.0,-1389000.0,-21001000.0,20000.0,0.01
AHCO,2020,0.4620419857215379,363251000.0,99962000.0,422053000.0,1532627000.0,82445000.0,-39755000.0,-161632000.0,41430000.0,0.058
AHG,2020,2.2574116451841384,30122488.0,15128719.0,14413971.0,14413971.0,15161.0,,-34826989.0,2154621.0,0.0
AHT,2020,5.069497431876781,233368000.0,92905000.0,213074000.0,3994887000.0,252458000.0,,-543876000.0,247381000.0,0.002104
